	content	clean_str	name_str
151	河北省气象台2022年11月19日16时15分发布大雾红色预警信号：预计今天夜间到明天上午，唐山南部、秦皇岛南部、保定中东部、廊坊南部、雄安新区、石家庄、沧州、衡水、邢台、邯郸有能见度不足500米的浓雾，部分地区能见度小于50米。请防范。	http://img.bjd.com.cn/p/2022/11/19/d2e76a0b7e048b9d7754ac41b3bacee7.jpg	d2e76a0b7e048b9d7754ac41b3bacee7.jpg
152	总台记者从济南市卫生健康委员会获悉，2022年11月19日0时至12时，济南市报告新增本土确诊病例（轻型）9例、无症状感染者66例。新增境外输入无症状感染者1例（泰国输入）。	http://img.bjd.com.cn/p/2022/11/19/24ef3e666c7430de084dce3100524414.jpg	24ef3e666c7430de084dce3100524414.jpg
153	重庆发布致市民的一封信：与疫情的较量正处于胶着状态，需要大家再“静一静”“重庆发布”微信公众号消息，重庆市疫情防控指挥部发布《致重庆市民的一封信》，信中，重庆市疫情防控指挥部表示，“我们深知，宅在家里时间长了，会造成诸多不便。大家都在等待疫情好转的消息，上班族期待重返岗位，商户们盼望开门营业，孩子们渴望回到校园，老人们希望到公园走走......但我们与疫情的较量正处于胶着状态，任何一丁点儿的松动都可能造成疫情反扑，任何一丝毫的退让都可能导致前功尽弃。坚持就是胜利，坚持才能胜利。打赢这场疫情歼灭战，需要我们更努力，也需要大家再‘静一静’。”	http://img1.bjd.com.cn/2022/11/19/d68de7455253d969a6039eb8924751f6d24dc0ff.jpeg	d68de7455253d969a6039eb8924751f6d24dc0ff.jpeg
154	记者18日从湖北省文物考古研究院获悉，世界文化遗产武当山古建筑群的重要组成部分——五龙宫遗址经过两年多的系统考古发掘，目前已累计出土文物1000余件，遗物年代最早为汉。该考古发掘是全国宗教考古与建筑考古的一次重大发现。五龙宫位于湖北省十堰市武当山，始建于唐代，明永乐年间大兴，清代之后逐渐衰败，同时具有皇家与道家宫观的特点。经国家文物局批准，2020年9月至今，湖北省文物考古研究院对五龙宫中区南厢房以及南区进行整体揭露式考古发掘。	http://img1.bjd.com.cn/2022/11/19/75ff9aaf8133cde6b36ba4f6090605b2fba091bb.jpeg	75ff9aaf8133cde6b36ba4f6090605b2fba091bb.jpeg
155	记者从广州市卫健委获悉，2022年11月18日0时至24时，广州市新增本土确诊病例269例，其中267例在隔离观察、密接或闭环管理重点人员筛查中发现，2例在社区筛查中发现；新增本土无症状感染者8444例，其中8429例在隔离观察、高风险区域或闭环管理重点人员筛查中发现，15例在社区筛查或主动就诊人员筛查中发现；另有714例此前已公布的本土无症状感染者转确诊病例。新增境外输入确诊病例3例和境外输入无症状感染者6例，另有1例此前已公布的境外输入无症状感染者转确诊病例。截至2022年11月18日24时，全市累计报告新冠肺炎阳性感染者74574例。其中确诊病例13679例（境外输入2780例、本土10899例），尚在院治疗7325例（轻型7091例、普通型234例）；无症状感染者60895例（境外输入3715例、本土57180例），尚在医学观察54042例。新增269例本土确诊病例和8444例本土无症状感染者情况：本土确诊病例1-30：居住在海珠区凤阳街道。本土确诊病例31-34：居住在海珠区华洲街道。本土确诊病例35-37：居住在海珠区赤岗街道。本土确诊病例38：居住在海珠区新港街道。本土确诊病例39：居住在海珠区琶洲街道。本土确诊病例40：居住在海珠区江海街道。本土确诊病例41：居住在海珠区南洲街道。本土确诊病例42-43：居住在白云区均禾街道。本土确诊病例44：居住在白云区景泰街道。本土确诊病例45：居住在番禺区大石街道。上述确诊病例1-45在居家隔离观察人员筛查中发现。本土确诊病例46-48：居住在海珠区琶洲街道。本土确诊病例49：居住在海珠区南洲街道。本土确诊病例50：居住在越秀区六榕街道。上述确诊病例46-50在闭环管理重点人员筛查中发现。本土确诊病例51：居住在天河区车陂街道。在密接人员筛查中发现。本土确诊病例52：居住在白云区同和街道。本土确诊病例53：居住在天河区龙洞街道。上述确诊病例52-53在社区筛查中发现。本土确诊病例54-269：在集中隔离场所隔离观察人员筛查中发现。本土无症状感染者1-3351：居住在海珠区凤阳街道。本土无症状感染者3352-6223：居住在海珠区南洲街道。本土无症状感染者6224-6978：居住在海珠区华洲街道。本土无症状感染者6979-7218：居住在海珠区官洲街道。本土无症状感染者7219-7380：居住在海珠区江海街道。本土无症状感染者7381-7386：居住在海珠区赤岗街道。本土无症状感染者7387-7392：居住在海珠区新港街道。本土无症状感染者7393-7398：居住在海珠区瑞宝街道。本土无症状感染者7399-7401：居住在海珠区琶洲街道。本土无症状感染者7402-7403：居住在海珠区南石头街道。本土无症状感染者7404：居住在海珠区素社街道。本土无症状感染者7405：居住在海珠区沙园街道。本土无症状感染者7406：居住在海珠区海幢街道。本土无症状感染者7407-7410：居住在白云区同德街道。本土无症状感染者7411-7412：居住在白云区嘉禾街道。本土无症状感染者7413-7414：居住在白云区景泰街道。本土无症状感染者7415-7416：居住在白云区三元里街道。本土无症状感染者7417：居住在白云区棠景街道。本土无症状感染者7418-7421：居住在越秀区矿泉街道。本土无症状感染者7422：居住在番禺区东环街道。上述无症状感染者1-7422在居家隔离观察人员筛查中发现。本土无症状感染者7423-7446：居住在海珠区琶洲街道。本土无症状感染者7447-7471：居住在海珠区赤岗街道。本土无症状感染者7472：居住在海珠区凤阳街道。本土无症状感染者7473-7474：居住在花都区新华街道。本土无症状感染者7475：居住在花都区花城街道。本土无症状感染者7476：居住在花都区狮岭镇。本土无症状感染者7477：居住在白云区云城街道。上述无症状感染者7423-7477在闭环管理重点人员筛查中发现。本土无症状感染者7478-7480：居住在白云区石井街道。本土无症状感染者7481：居住在白云区云城街道。本土无症状感染者7482：居住在白云区永平街道。本土无症状感染者7483：居住在白云区三元里街道。本土无症状感染者7484：居住在白云区景泰街道。本土无症状感染者7485：居住在白云区黄石街道。上述无症状感染者7478-7485在高风险区域管控人员筛查中发现。本土无症状感染者7486-7487：居住在荔湾区中南街道。本土无症状感染者7488：居住在荔湾区站前街道。本土无症状感染者7489：居住在荔湾区多宝街道。本土无症状感染者7490：居住在荔湾区逢源街道。本土无症状感染者7491：居住在荔湾区石围塘街道。本土无症状感染者7492：居住在荔湾区金花街道。本土无症状感染者7493：居住在荔湾区东漖街道。本土无症状感染者7494：居住在荔湾区东沙街道。本土无症状感染者7495：居住在增城区永宁街道。本土无症状感染者7496：居住在增城区宁西街道。本土无症状感染者7497：居住在天河区兴华街道。本土无症状感染者7498：居住在白云区太和镇。本土无症状感染者7499：居住在花都区花城街道。上述无症状感染者7486-7499在社区筛查中发现。本土无症状感染者7500：居住在天河区棠下街道。在主动就诊人员筛查中发现。本土无症状感染者7501-8444：在集中隔离场所隔离观察人员筛查中发现。	http://img.bjd.com.cn/p/2022/11/19/d99c2a6f82dd9a9bebbd7d45cb5a8892.jpg	d99c2a6f82dd9a9bebbd7d45cb5a8892.jpg
156	记者从天津市疫情防控指挥部获悉，2022年11月18日0时至24时，我市疾控部门报告新增76例本土新冠病毒核酸检测阳性感染者，均为无症状感染者。其中，16例为非管控人员筛查发现，60例为管控人员筛查发现。	http://img.bjd.com.cn/p/2022/11/19/a76e42c363f4026539f7885861dd7c45.jpg	a76e42c363f4026539f7885861dd7c45.jpg
157	据青海省卫健委消息，11月18日0—24时，青海省新增本土确诊病例5例（西宁市5例，含无症状感染者转为确诊病例1例），治愈出院5例，正在定点医疗机构隔离救治58例；新增本土无症状感染者537例（西宁市515例、海东市4例、黄南州1例、海南州17例），解除医学隔离观察74例，尚在医学隔离观察4634例。截至11月18日24时，全省现有本土确诊病例58例、本土无症状感染者4634例。	http://img.bjd.com.cn/p/2022/11/19/89e1df49cbbb71553502ed593fc91c7e.jpg	89e1df49cbbb71553502ed593fc91c7e.jpg
158	2022年11月18日0--24时，湖南省报告新增确诊病例8例，其中境外输入病例4例（均为无症状感染者转确诊病例）；本土病例4例（长沙市1例，湘潭市1例，郴州市1例，娄底市1例，均为管控人员中发现），其中无症状感染者转为确诊病例2例（长沙市1例，湘潭市1例)。2022年11月18日0--24时，湖南省报告新增无症状感染者106例，其中境外输入1例，本土105例（株洲市36例，常德市16例，邵阳市7例，岳阳市4例，长沙市1例，均为管控人员中发现；湘西自治州26例，其中22例为管控人员中发现；怀化市9例，其中7例为管控人员中发现；益阳市4例，其中2例为管控人员中发现；衡阳市2例），当日转确诊病例6例（境外输入4例），当日解除隔离25例，尚在医学观察3703例（境外输入10例）。	http://img.bjd.com.cn/p/2022/11/19/8619a3dad8053efb5ad8a8fffa25d5e3.jpg	8619a3dad8053efb5ad8a8fffa25d5e3.jpg
159	11月18日0-24时，陕西新增报告本土确诊病例18例（轻型17例、普通型1例），其中安康7例、西安5例（1例为无症状确诊）、榆林3例、咸阳1例（无症状转确诊）、铜川1例、延安1例；新增报告本土无症状感染者541例，其中榆林260例、西安190例、安康48例、咸阳27例、渭南7例、宝鸡3例、商洛3例、汉中2例、铜川1例。出院2例、解除隔离医学观察15例。截至11月18日24时，现有在院隔离治疗本土确诊病例412例、隔离医学观察无症状感染者1933例。	http://img.bjd.com.cn/p/2022/11/19/45b4539d49551c7a27dfb1592c65a7cf.jpg	45b4539d49551c7a27dfb1592c65a7cf.jpg
160	今天（11月19日），北方降水的重头戏转移到了东北地区，预计普遍以小雨雪为主，内蒙古、黑龙江等地局部有暴雪。南方地区本次降雨过程进入收尾阶段，今天各地的雨水将明显减少减弱，但21日至22日，新一次降雨过程又将登场，公众需关注临近预报，注意防范降水天气带来的不利影响。内蒙古黑龙江等局地或现暴雪 江南华南21日起降雨又上线本周开始，我国南方地区一改干燥少雨的格局，降雨逐渐铺展开来，前期气象干旱严重的湖南、江西、福建等地终于迎来“解渴雨”，部分地区土壤墒情逐渐转好。昨天，南方的降雨仍在继续，但开始减少减弱，雨水主要集中在广西北部和西部、湖南东部、江西中北部、浙江西南部、安徽中部、江苏北部等地，部分地区出现中雨或大雨，局地暴雨。南方的降雨即将进入一个短暂的间歇期，北方的降水却在增强，像是新疆沿天山一带、内蒙古东北部和中部偏南地区等地出现小到中雪或雨夹雪，局地大雪。预计今天，北方的降水重心将转至东北地区，内蒙古东北部、黑龙江西北部等地局部或现暴雪；南方的降雨则进一步减弱，明天将迎来一个降雨间歇期，但21日至22日、23日至25日，又会接连有两次降雨过程上线，基本无缝衔接。具体来看，中央气象台预计，今天，新疆西部和北部山区、内蒙古东北部、黑龙江、吉林东部等地的部分地区有小到中雪，其中内蒙古东北部、黑龙江西北部等地的部分地区有大雪，局地暴雪（10—15毫米）；吉林中部、辽宁中东部、江苏、上海、浙江、江西东部和南部、湖南南部、贵州南部、云南南部、广西、海南岛等地的部分地区有小到中雨，其中海南岛东部等地局地大雨（25—30毫米）。	http://img1.bjd.com.cn/2022/11/19/237103eca7d6474aaf277500814125dfca897374.jpeg	237103eca7d6474aaf277500814125dfca897374.jpeg
161	韩国联合参谋本部19日表示，韩美两国空军当天实施联合空中演习，同时美国空军B-1B战略轰炸机也于当天进入朝鲜半岛。	http://img.bjd.com.cn/p/2022/11/20/2f5bddbacb3019da70f3ad1c415549ad.jpg	2f5bddbacb3019da70f3ad1c415549ad.jpg
162	据土耳其媒体当地时间11月20日报道，叙利亚库尔德武装称土耳其武装部队当日对叙利亚科巴尼地区发动了空袭，摧毁了多处库尔德工人党武装据点。土耳其国防部目前尚无回应。	http://img.bjd.com.cn/p/2022/11/20/db46f510ee18819e02e1e4076ad07c80.jpg	db46f510ee18819e02e1e4076ad07c80.jpg
163	当地时间19日下午，就在《联合国气候变化框架公约》第二十七次缔约方大会各方谈判进入到最后阶段的关键节点，中国代表团就包括中美气候谈判进程在内的多个受到各方关心的问题举行了专场记者发布会。习近平主席特别代表、中国气候变化事务特使解振华在会上表示，总体来看，中美间的气候谈判很有建设性。	http://img1.bjd.com.cn/2022/11/20/eb929b9c6620c90d06eb77f7cdbaec1c587496c7.png	eb929b9c6620c90d06eb77f7cdbaec1c587496c7.png
164	西方传统节日感恩节即将来临，今年在通货膨胀与禽流感双重夹击下，美国家庭想要吃一顿丰盛的晚餐或要付出更高的成本。感恩节晚餐成本或创历史新高今年美国人感恩节的晚餐有多贵？美国农场局联合会第37次年度调查显示，今年感恩节10人大餐的平均成本，已经从去年的平均53.31美元上涨至64.05美元，涨幅约20%。路透社称，这是该组织1986年进行感恩节晚餐成本调查以来的最大涨幅。拿感恩节餐桌上的主菜火鸡来说，一只16磅重的火鸡售价28.96美元，比去年上涨21%。但这并不是涨幅最高的感恩节食品。调查数据显示，14盎司袋装立方混合馅料已达到3.88美元，同比上涨了69%。这次的感恩节购物清单上，其他食品也有不同程度的涨幅。如，两个冷冻馅饼皮和半品脱淡奶油上涨了26%，1磅冷冻豌豆上涨了23%，1打晚餐卷上涨了22%，30盎司罐装南瓜馅饼混合物上涨了18%，1加仑全脂牛奶上涨了16%。除了这些，美国人餐桌上常见的鸡蛋，价格也出现大幅上涨。据美联社报道，美国农业部数据显示，11月第二周，一打A级鸡蛋的平均售价为2.28美元，是去年的两倍多。	http://img.bjd.com.cn/p/2022/11/20/11f0c5d429f4e563e2e20e78d4568875.jpg	11f0c5d429f4e563e2e20e78d4568875.jpg
165	"卡塔尔世界杯将于当地时间20日开幕，这是世界杯首次在中东和阿拉伯地区举办。开幕在即，卡塔尔世界杯组委会首席执行官纳赛尔·阿勒哈特在接受总台记者专访时表示，卡塔尔已经准备好了。
 世界杯的举办对于东道主来说不仅是机遇也是挑战。对于如何确保赛事顺利举办和观赛球迷的良好体验的问题，阿勒哈特表示，各项筹备工作一切就绪，卡塔尔已经准备好迎接这场足球盛宴的到来。"	http://img1.bjd.com.cn/2022/11/19/2e11cb33e17fe4c54f31842c9b208d09198c734c.jpeg	2e11cb33e17fe4c54f31842c9b208d09198c734c.jpeg
166	主题为“迈向健康公平·携手共创未来”的第二届世界卫生健康论坛11月19日在清华大学举行开幕式。微软公司联合创始人、比尔及梅琳达·盖茨基金会联合主席比尔·盖茨在视频致辞中说，中国在应对新冠疫情等全球性重大问题方面发挥了领导作用。未来，盖茨基金会将继续与包括中国在内的伙伴展开合作，为应对未来潜在的大流行病做好准备。	http://img1.bjd.com.cn/2022/11/19/986e2295dea99e69921bf0a3d09dfbff779c953c.png	986e2295dea99e69921bf0a3d09dfbff779c953c.png
167	当地时间11月18日，美国经济咨商局（The Conference Board）表示，美国领先经济指数（Leading Economic Index）10月份下跌0.8%。	http://img.bjd.com.cn/p/2022/11/19/d6722b3e6e3e729b6da5c82691053dd8.jpeg	d6722b3e6e3e729b6da5c82691053dd8.jpeg
168	欧洲央行当地时间11月18日宣布，将自下周起从欧洲各大商业银行收回2960亿欧元长期定向再贷款。此举是为了配合欧洲央行的加息政策，进一步从市场上收回流动性，以压缩需求，遏制通胀。	http://img.bjd.com.cn/p/2022/11/19/1d522123d92586c9e96b41c54d3b8316.png	1d522123d92586c9e96b41c54d3b8316.png
169	11月18日，在国际原子能机构（下称“机构”）11月理事会上，中国常驻维也纳联合国和其他国际组织代表王群表示，中方反对机构将预算用于美英澳核潜艇合作这样的核扩散活动。	http://img.bjd.com.cn/p/2022/11/19/b30a1625d4adc1975bd3946deff0d208.jpeg	b30a1625d4adc1975bd3946deff0d208.jpeg
170	当地时间11月18日，据《华盛顿邮报》报道，美国众议员哈基姆·杰弗里斯（Hakeem Jeffries）宣布竞选众议院民主党领袖。如果被众议院民主党人选中，杰弗里斯将成为第一位在美国国会中领导一个政党的非裔立法者。	http://img.bjd.com.cn/p/2022/11/19/bdadd48b511ff9a0ccd95e810e9e7de6.png	bdadd48b511ff9a0ccd95e810e9e7de6.png
171	在18日开幕的亚太经合组织（APEC）第二十九次领导人非正式会议上，中国国家主席习近平发表题为《团结合作勇担责任构建亚太命运共同体》的重要讲话，就建设什么样的亚太，从和平稳定、共同富裕、清洁美丽、守望相助四个方面提出了中国主张。习近平还表达了中国致力于建设更高水平开放型经济新体制，继续同世界特别是亚太分享中国发展机遇的意愿。这些高屋建瓴又具有现实针对性的表态，高度契合了地区乃至国际社会的共同期待，引发了会场内外的强烈共鸣。APEC会议是“亚洲时刻”三大会的最后一场，它延续了前两场会议一个比较突出的特点：与会各方对地区和国际重大问题的认知和阐述有很多相似之处，连美国国务卿布林肯都说，他看到了在如何推进解决世界问题的观点上出现“趋同”的迹象。需要说，这是积极的信号，让我们对人类的未来更有信心，它说明亚太地区乃至整个世界的共识，仍然压过被美西方一些媒体高度渲染的分歧与分裂。越是国际局势紧张的时候，潜伏于世人心里的“公道”便会浮上来，推动构筑并加固维护和平与稳定以及公平与正义的堤坝。	http://img1.bjd.com.cn/2022/11/18/df1f5b8ebb947bdf57162522a17efe123a0c6125.jpeg	df1f5b8ebb947bdf57162522a17efe123a0c6125.jpeg
172	当地时间11月18日，执行“和谐使命-2022”任务的中国海军“和平方舟”号医院船，完成对印度尼西亚为期9天的友好访问，离开印尼首都雅加达丹戎不碌港起程回国。	http://img1.bjd.com.cn/2022/11/18/c55af3347aa3c9fa96adf92e80a5302b16bd12c6.png	c55af3347aa3c9fa96adf92e80a5302b16bd12c6.png
173	当地时间17日，七名民主党参议员致信美国联邦贸易委员会，呼吁调查自马斯克接管推特以来，是否无视用户，违反了与委员会所达成的隐私协议。	http://img.bjd.com.cn/p/2022/11/18/11abf808b8926973d62cb5ab5f9c161a.png	11abf808b8926973d62cb5ab5f9c161a.png
174	据日本共同通讯社18日报道，日本东京都政府当天宣布，受疫情影响，在上野动物园出生的雌性大熊猫“香香”归还中国的时间从原定的今年12月31日延期至明年2月中旬至3月上旬期间。这是“香香”归还中国的时间第五次被推迟。	http://img.bjd.com.cn/p/2022/11/18/d184d195a8e247809e42f4b8d1a46b40.jpeg	d184d195a8e247809e42f4b8d1a46b40.jpeg
175	俄罗斯卫星社当地时间18日转引德国《世界报》的报道称，在北溪天然气管道附近发生破坏事件之前，发现了两艘关闭了应答器的不明船只，它们可能参与了侦察。	http://img.bjd.com.cn/p/2022/11/18/0692582c133b13f3a528601c46f3d4ac.jpeg	0692582c133b13f3a528601c46f3d4ac.jpeg
176	“你要坐在中间”“你要致开幕词（5分钟）”……据《纽约邮报》17日报道，拜登在巴厘岛参加G20峰会期间又一次被发现使用非常详细的“小抄”，上面详细告诉了他在哪里坐，什么时候发表讲话，什么时候摆姿势拍照等。	http://img1.bjd.com.cn/2022/11/18/8411668bf053548bf560bf61f3fd73108a625e67.jpeg	8411668bf053548bf560bf61f3fd73108a625e67.jpeg
177	据叙利亚通讯社消息，当地时间17日，在叙美军位于叙利亚代尔祖尔省东部欧麦尔油田区的军事基地遭导弹袭击，美国非法驻军中央司令部的一份声明称，袭击对美军形成一定威胁，但没有造成人员伤亡和财产损失。	http://img.bjd.com.cn/p/2022/11/18/e40e192f233aaa4bc35a1c845ce736b3.jpeg	e40e192f233aaa4bc35a1c845ce736b3.jpeg
178	11月18日电 据英国《每日电讯报》17日报道，英国卫生官员正在对一名疑似感染埃博拉出血热的患者进行检查。	http://img.bjd.com.cn/p/2022/11/18/5750e37aac3f97404d4742d52df5297f.jpeg	5750e37aac3f97404d4742d52df5297f.jpeg
179	当地时间17日，在卡塔尔世界杯开赛前夕，首对中国赴卡大熊猫“京京”与“四海”正式同当地民众见面，卡塔尔首相出席了熊猫馆开馆仪式。中国大熊猫“京京”与“四海”在10月19日抵达卡塔尔，四周的适应性生活后，于11月17日正式同公众见面，卡塔尔首相兼内政大臣哈立德为熊猫馆揭牌，卡塔尔多个政府部门官员，中国驻卡塔尔大使周剑及两国各界人士出席了开馆仪式，来自卡塔尔的儿童在仪式现场绘制了他们心目中的熊猫。	http://img1.bjd.com.cn/2022/11/18/7234f97d1a0e6e89ce7a8ca4438053d3eda7bf21.png	7234f97d1a0e6e89ce7a8ca4438053d3eda7bf21.png
180	11月17日，在奥地利首都维也纳举行的国际原子能机构（下称“机构”）理事会上，英国、法国、德国、美国就对伊朗保障监督问题推动通过理事会决议，中方对决议投反对票。中国代表王昶发言阐述中方立场。	http://img1.bjd.com.cn/2022/11/18/dc80024de502e9d9067bb6a62ecfef5ecd3eb250.jpeg	dc80024de502e9d9067bb6a62ecfef5ecd3eb250.jpeg
181	综合报道，当地时间17日，在重新获得美国国会众议院控制权后，共和党人计划将采取诸多行动，包括调查总统拜登。	http://img.bjd.com.cn/p/2022/11/18/b84f2468e9c412a7aad9bb3427a0e255.png	b84f2468e9c412a7aad9bb3427a0e255.png
182	据央视新闻消息：当地时间11月17日，美国众议院议长佩洛西表示，她不会竞选民主党领导职位，但将继续担任议员。	http://img.bjd.com.cn/p/2022/11/18/50669427383076b249c9211d783b3c7b.jpg	50669427383076b249c9211d783b3c7b.jpg
183	当地时间16日晚，经过长达8天的计票，美国2022年中期选举参众两院的控制权归属终于揭晓。随着共和党获得众议院第218席，共和党夺取众议院，而民主党已在几天前确定保住参议院，拜登政府在未来两年将面临“分裂的国会”。此次中期选举漫长的计票源于两党在多个“摇摆州”以及关键席位的争夺中呈胶着状态。截至美东时间17日9时，众议院中，共和党获得218席、民主党获得210席；参议院中，民主党获得50席、共和党获得49席。两党分别以微弱优势提前锁定两院多数党地位。尽管参众两院分属两党的结果不能算“意外”，但美媒普遍认为，在此次中期选举中，共和党人预期的“红色浪潮”没有出现。而在通胀高企、总统拜登支持率低下的背景下，民主党保住参议院、在众议院“小输”的结果对民主党人而言则是“意外之喜”。在选举前的各项民调中，通胀均是选民最为关心的议题，其次是保护选举制度、堕胎权等。美联社认为，尽管经济、通胀是影响民众投票的最重要因素，但其调查也显示，有接近一半的选民意识到造成通胀的原因很多，物价上涨并不能完全归咎于拜登政府。此外，该调查还显示，联邦最高法院今年6月废除罗诉韦德案、不再保护女性堕胎权的裁决也促使部分选民导向民主党。有70%选民认为，堕胎权是影响其中期选举投票的重要因素。	http://img.bjd.com.cn/p/2022/11/18/bfa011c376b332adff8f06c5c141b82c.jpg	bfa011c376b332adff8f06c5c141b82c.jpg
184	当地时间11月17日，波兰总统杜达表示，乌克兰参与波兰东部边境导弹爆炸事件的调查必须得到国际法的支持。	http://img.bjd.com.cn/p/2022/11/18/f3424c64a9818e847d3d9b2efb7d0643.jpg	f3424c64a9818e847d3d9b2efb7d0643.jpg
185	当地时间11月17日晚间，加沙地带北部杰巴利耶难民营的一栋居民楼发生火灾。根据当地卫生救援部门的消息，火灾已导致21人死亡，另有不少伤员在医院等待救治。根据当地媒体报道，遇难者中包括多名儿童。截至目前，大火已经被当地消防和民防人员扑灭。根据当地媒体援引加沙内政部门的消息，经过初步调查，该居民楼内的一间公寓内存放了大量的有机化合物苯，从而引发了大规模火灾。目前，当地相关部门仍在就起火原因和最终遇难人数进行调查和核实。	http://img.bjd.com.cn/p/2022/11/18/44558195504b7f78cf834f65e9d0bf5b.jpg	44558195504b7f78cf834f65e9d0bf5b.jpg
186	当地时间11月17日，国家主席习近平在泰国曼谷会见日本首相岸田文雄。双方团队经过磋商，就稳定和发展双边关系达成五点共识：一、中日关系的重要性没有变，也不会变。共同恪守中日四个政治文件原则，践行“互为合作伙伴、互不构成威胁”的政治共识。加强高层交往和对话沟通，不断增进政治互信，共同致力于构建契合新时代要求的建设性、稳定的重要关系。二、尽早举行新一轮中日经济高层对话，加强节能环保、绿色发展、医疗康养、养老照护等领域合作，共同为企业提供公平、非歧视、可预期的营商环境。三、积极评价今年纪念中日邦交正常化50周年系列活动。尽早举行新一轮中日高级别人文交流磋商机制会议。积极开展政府、政党、议会、地方及青少年等交往交流。四、尽早开通防务部门海空联络机制直通电话，加强防务、涉海部门对话沟通，共同遵守2014年四点原则共识。五、共同肩负维护国际地区和平与繁荣的责任，加强国际地区事务协调合作，努力应对全球性挑战。	http://img.bjd.com.cn/p/2022/11/18/7ad854f88aa1b53042907cb185ceed78.jpg	7ad854f88aa1b53042907cb185ceed78.jpg
187	亚太经合组织（APEC）第三十三届部长级会议17日在泰国首都曼谷结束。会议讨论了亚太经合组织成员如何实现可持续和包容性复苏以及推进亚太区域一体化和贸易投资发展。	http://img.bjd.com.cn/p/2022/11/17/afaffd0610d747defb98dfb5558247b1.jpg	afaffd0610d747defb98dfb5558247b1.jpg
188	当地时间11月17日，乌克兰电力公司称，全国40%的用户断电。	http://img.bjd.com.cn/p/2022/11/17/4f34adf58cbea87e3b939104af6960ab.jpg	4f34adf58cbea87e3b939104af6960ab.jpg
189	据《纽约邮报》16日报道，越来越多的美国共和党超级捐款人放弃支持特朗普2024年重返白宫的竞选活动，转而支持像佛罗里达州州长德桑蒂斯这样的共和党新星。美国亿万富翁罗纳德·兰黛的发言人周三告诉该报，兰黛“没有支持特朗普的计划”。美国政治捐献数据库网站“OpenSecrets”显示，现年78岁的兰黛在2019年支持特朗普寻求连任美国总统时，向共和党全国委员会捐款近10万美元。兰黛还在2017年11月直接向特朗普捐赠了2700美元，这是当时联邦法律允许的个人政治献金最高数额。兰黛的发言人没有透露他可能在2024年支持谁，但“OpenSecrets”网站称，这位亿万富翁2018年在德桑蒂斯首次竞选州长时曾向他捐款20万美元。佛州官方竞选财务记录还显示，兰黛在2021年7月又向“罗恩·德桑蒂斯的朋友”政治行动委员会捐款1万美元。在兰黛表示不再支持特朗普之前，另外两位美国亿万富翁——金属大亨安迪·萨宾和黑石集团联合创始人斯蒂芬·施瓦茨曼公开表态反对特朗普。周三，即特朗普在海湖庄园宣布2024年竞选计划的第二天，萨宾告诉《纽约邮报》：“我一分钱都不会给他。我告诉你的是，我认识的大多数人都在想但不敢说出来的话……我一点也不在乎。特朗普对我的生活没有任何帮助。没有特朗普，我的生意就再好不过了。”报道指出，萨宾曾为特朗普2020年竞选活动捐款12万美元，他指责这位前总统在上周的美国中期选举中“一手”毁掉了共和党的前景。“他不是一个好人。他可能会有所帮助，但也就如此了，”萨宾谈到特朗普时说，“现在是共和党继续前进的时候了，是转向（弗吉尼亚州州长）杨金和（参议员）蒂姆·斯科特的时候了，让他们把共和党变成它应该成为的样子。”	http://img1.bjd.com.cn/2022/11/17/b3c0ee026b3e2be2013a1899d9fcb1c034492c79.jpeg	b3c0ee026b3e2be2013a1899d9fcb1c034492c79.jpeg
190	当地时间11月17日，英国财政大臣杰里米·亨特发布了政府秋季预算案。	http://img.bjd.com.cn/p/2022/11/17/4e2b58a3dfbc13edbd6c9ce2a782f2f3.jpg	4e2b58a3dfbc13edbd6c9ce2a782f2f3.jpg
191	据俄罗斯卫星通讯社17日报道，乌克兰总统泽连斯基表示，从伙伴国收到过俄罗斯愿意进行直接谈判的信号，建议开展公开形式对话。	http://img.bjd.com.cn/p/2022/11/17/c736e54af6cc271fab494c2c978138b2.png	c736e54af6cc271fab494c2c978138b2.png
192	据俄新社17日最新报道，俄罗斯副外长里亚布科夫称，俄方不希望与美方断绝外交关系，但如果美方决定不需要与莫斯科保持关系，“这（断交）就会发生”。	http://img1.bjd.com.cn/2022/11/17/e0ea4d6e6a50ef79517622b5c3d3a44e6715a3bc.png	e0ea4d6e6a50ef79517622b5c3d3a44e6715a3bc.png
193	据塔斯社报道，俄罗斯联邦安全会议副主席梅德韦杰夫当地时间16日在社交平台Telegram上发文，对波兰导弹事件进行评论。梅德韦杰夫当天在Telegram上先是提到，乌方对波兰导弹事件表现出歇斯底里。他接着写道：“这就是令人不安的事情。如果乌克兰防空导弹直接击中的是美国国会大厦，这会是背叛还是胜利？”塔斯社对此解读称，梅德韦杰夫是在提议设想——如果乌军导弹击中美国国会大厦，美方会作何反应？	http://img1.bjd.com.cn/2022/11/17/e23525849afd6bc686b9794e9464017f559d918a.png	e23525849afd6bc686b9794e9464017f559d918a.png
194	据塔斯社报道，波兰导弹爆炸事件发生后，波兰总理莫拉维茨基当地时间16日表示，波兰已经决定不援引北约宪章第四条。	http://img.bjd.com.cn/p/2022/11/17/117357ba878801ef24dc5e4c715b4318.jpg	117357ba878801ef24dc5e4c715b4318.jpg
